nome,votos
MARISTELLA DAHER,285.54281658256616
PEDRO MAURINO CALMON MENDES,1362.2398637217987
ROBERTO EDUARDO VENTURA GIFFONI,4921.598758191927
RONALDO FONSECA DE SOUZA,33372.133745370375
VIRGILIO DO REGO MONTEIRO NETO,7882.447674724164
WEBER DE AZEVEDO MAGALHAES,1390.8294354090694
ANDRÉ RODOLFO DE LIMA,7885.297671354571
JOYCE MATIAS SILVA LIMA SOUSA,1177.717892391706
RODOLFO MARCIO LAPA BONTEMPO,2175.232147130866
WELLINGTON MOREIRA DE JESUS,1265.7638970064922
AUGUSTO SILVEIRA DE CARVALHO,16752.824574624716
ERIKA JUCA KOKAY,48300.39788599397
GASTÃO JOSE DE OLIVEIRA RAMOS,3860.8512093551312
GERALDO MAGELA PEREIRA,89512.21347441009
IZAIAS SOARES PEREIRA,4086.91622164118
JOAO MARIA MEDEIROS DE OLIVEIRA,4022.3873026371884
JOAQUIM RODRIGUES DOS SANTOS FILHO,1474.8512694848182
JOSE ANTONIO MACHADO REGUFFE,149722.97771040988
PAULO TADEU VALE DA SILVA,215401.25513996094
ROBERTO POLICARPO FAGUNDES,31371.07408627224
IDACY ARAUJO LOUZEIRO FILHA,561.0959443447065
RENATO MIRANDA ROCHA,505.0870843163329
ABEL SANT'ANNA JUNIOR,30436.223447682725
ADEMIR ANTONIO FREITAS DA SILVA,2164.081430550261
BRAZ BARROS DA SILVA,11510.174585819872
CARLOS HUMBERTO MANNATO,81555.03106150217
DILCEA MARVILA DE OLIVEIRA,7252.296651010719
EMERSON GONÇALVES DA ROCHA,7493.226802669757
EMILIO HORTLEB MOREIRA COIMBRA,3692.814715660496
ENILDA MARTINS DE ARAUJO,8948.706650558066
FABIO LUBE RANGEL,12152.338471420811
JOAO LUIZ DA CUNHA TEIXEIRA,3955.2343255784745
JORGE SILVA,117856.88529723085
JUDSON JORGE DIAS MONTEIRO,7102.341708791455
JURANDY LOUREIRO BARROSO,43064.69122035429
LAURIETE RODRIGUES DE ALMEIDA,63605.04116236174
LEDIR DA SILVA PORTO,46634.25139458946
MARCUS ANTONIO VICENTE,100414.04749716306
NODIR BATISTA DE MELLO COLOMBO,4531.615974823053
RAFAEL FAVATTO GARCIA,60887.623843760804
REGINA DE CASSIA CARDOZO PEDRONI,5420.947973994948
ROSELY MARIA SANTOS PISSINATTI,1598.4806405903428
SUELI RANGEL SILVA VIDIGAL,339347.54683469166
ADRIANO FRANCISCO ROCHA,1735.5640700811027
RENAN GUIMARÃES ESCOPELI GOMES,1030.7666784816724
ALECSANDRO MOREIRA DOS SANTOS,2741.4386515203955
AUDIFAX CHARLES PIMENTEL BARCELOS,217707.0042216408
CAMILO COLA,103837.42959668026
EDSON WILSON BERNARDES FRANCA,15527.459218549817
FABIANO ELIAS VIEIRA,8260.63285611114
FRANCISCO TARCISIO SILVA,14117.467321394568
GUILHERME NARCISO DE LACERDA,82457.27234469491
IRINY NICOLAU CORRES LOPES,147837.85621023673
JOABE SILVA DE OLIVEIRA,1675.7364531546161
LAZARO COSTALONGA SILOTTI,6977.110191021472
LUCINIO CASTELO DE ASSUMCAO,44084.474372040764
MANOEL RODRIGUES DA VITORIA,15441.45197262605
MARCIA ALMEIDA MACHADO,4814.308609013643
MAXWELL DE SOUSA OLIVEIRA,1184.025630523966
MOIZES DE SOUZA,1996.367303458914
PAULO ROBERTO FOLETTO,108798.31416648887
RICARDO ROSETTI CONDE,17884.11724350783
ROSILDA DE FREITAS,141616.7843172698
WELINGTON COIMBRA,231114.72141872512
WILSON RAMOS FILHO,4975.646364612893
JAILSON BARBOSA,11410.635225704506
GUSTAVO DE BIASE NUNES DA ROCHA,1989.113298898239
FABRICIO PASSOS COELHO,2373.3932262172343
AFONSO RODRIGUES PEREIRA FILHO,29426.63127193503
CARLOS MAGNO CANAL,5024.980461692475
CESAR ROBERTO COLNAGHI,120479.77133276324
FRANZ TRISTAO DE ALMEIDA,3443.2313181377212
HELIOSANDRO MATTOS SILVA,11597.862075281815
EFIGENIO BATISTA,2452.736842158919
JOELMO PONTES,8612.429874576424
MARIA ELIANA DADALTO MELO,12347.78430380036
MAURICIO DOS SANTOS GALANTE,2231.232801258139
MAX FREITAS MAURO FILHO,57311.03704079283
PAULO CESAR GOMES,7805.759662656412
GILBERTO CLEMENTINO DOS SANTOS,2165.9624400690186
GERALDO LUZIA DE OLIVEIRA JUNIOR,20076.160429690713
ALCANTARO VICTOR LAZZARINI CAMPOS,6798.517809564192
VALDIR RIBEIRO,2921.9635513344438
ALEXANDRE VALDO MAITAN,12061.299289637236
DELIO PARRINI IGLESIAS,4860.551078503828
EDSON DA FONSECA BASTOS,7832.216856990936
LUIZ CARLOS COSTA,13559.722468542015
GENARIO JOSE DA MATA,8366.221470112541
VALDIVO PEREIRA PRATIS,1616.5456871972606
RALPH DE MENEZES LOBATO,2901.0272281407597
ANTONIO MOREIRA,3806.8017707479007
ALESSANDRO MENDONÇA CABRAL,5751.051342201832
ANTONIO ALENCAR FILHO,9439.905044175288
ANTONIO PEDRO DE CAMARGO,720.0718441560642
ARMANDO VERGÍLIO DOS SANTOS JÚNIOR,192458.54291284972
ARTHUR MARIANO CELESTINO NETO,3716.8073728216145
CARLOS ALBERTO LEREIA DA SILVA,200208.42968511613
DOMINGOS PAULA DE SOUZA,16405.35914523303
HEULER ABREU CRUVINEL,156083.47126604663
JOAO CAMPOS DE ARAUJO,182255.22503745687
JORGE DOS REIS PINHEIRO,56827.31305556577
JOVAIR OLIVEIRA ARANTES,437710.8997984655
LEONARDO MOURA VILELA,192565.10605461575
MAGDA MOFATTO HON,56450.94843332982
MARCELO DE MELO METSAVAHT,2293.9849539673796
MIRIAN GARCIA SAMPAIO PIMENTA,22579.821680710178
RAIMUNDO NONATO VIEIRA FONTENELE,2273.4163845686353
RICARDO RIBEIRO ALVES,739.1498661099542
RONALDO RAMOS CAIADO,730955.7287481567
SAMUEL GUILSIMAR ALMEIDA,54027.435692449195
THIAGO MACHADO MATIAS,3772.9996063669764
VALDIVINO JOSE DE OLIVEIRA,73206.89083534526
VETER MARTINS MORAIS,61413.797382222896
VILMAR DA SILVA ROCHA,98534.59851159435
WALDIR DA SILVA CAMELO,4364.719897029332
WALDIR SOARES DE OLIVEIRA,19018.336009801493
CARLOS LUIZ MACHADO DE BRITO,1503.9105619401623
DARIO ALVES PAIVA NETO,14405.941915198679
ENIO SILVA,1999.6676638497818
HELIO MOREIRA BORGES,2093.6758874318875
ROSE-MARX WAYNE DE OLIVEIRA,26794.289599658932
SUELENE DA COSTA BANDEIRA,1644.7833734097424
WALDEMIR SOARES DA SILVA,4491.030483957124
ANSELMO QUADROS,1060.501803497756
ANTONIO BENEDITO DA SILVEIRA,1208.0281326062172
BLENER LOPES DE CARVALHO,1485.7930232050626
ELENIRA TATIANA LEMOS VIEIRA CHADUD,61218.69114461956
FLÁVIA CARREIRO ALBUQUERQUE MORAIS,475907.3183430619
GERIVALDO PEREIRA DA SILVA,528.0212233244783
GILBERTO LOPES FARIA,799.874478951963
JOSE RICARDO DE SOUZA,3002.817611324491
JOÃO SANDES JUNIOR,138965.01031182785
MARCIO JOSE NEVES DUARTE,2198.5589279453957
MATUSAEL DO NASCIMENTO,10337.09591829381
MAURO CESAR DE SOUSA,607.5607264983202
PAULO MARTINS DA SILVA,4628.637397091423
RANIERY NUNES DA SILVA,13754.029078758802
ROBERTO EGÍDIO BALESTRA,209073.50652816863
SANDRO DA MABEL ANTONIO SCODRO,495822.6028338894
SERGIO RAMOS CAIADO,61650.60563507546
VANDERLAN MOURA JÚNIOR,1832.890440585711
WILMAR PEREIRA DA CUNHA,1564.0684205920813
AUGUSTINHO SCHEFFER DA ROSA,877.0739922724208
NILTON VIEIRA DA SILVA,938.6203123514075
WELINGTON CEZAR SILVA,647.2717490202381
DENIS ROBSON DA SILVA,1617.116945117064
ELISEU TOMAZ DE AQUINO,803.814461740519
FÁBIO TOKARSKI,38623.007162505164
GALENO PEREIRA GUIMARÃES,7513.786990544023
IRIS DE ARAUJO REZENDE MACHADO,519428.7204200347
ITAMAR DA SILVA LIMA,6048.861804372327
JOAO BATISTA RIBEIRO DE QUEIROZ,1176.637408089895
JOAO MENDES DE REZENDE,1613.1924655842447
JOSÉ SEBBA JUNIOR,13702.041158230599
LAZARO ADELMO MENDONCA,1970.598397986337
LEANDRO VILELA VELLOSO,240002.87155090942
MARINA PIGNATARO SANTANA,56180.04135576449
MUSTAFÁ LIMA DE ARAÚJO,4740.528398928176
PEDRO AFONSO DE FREITAS,1211.9240718677643
PEDRO DAMIÃO PEREIRA,1555.5051997667938
PEDRO PINHEIRO CHAVES,146709.794325135
RUBENS OTONI GOMIDE,422332.3450473788
SORMANI IRINEU RIBEIRO,4894.845073861654
THIAGO MELLO PEIXOTO DA SILVEIRA,203248.2366046533
WAGNER DA SILVA GUIMARAES,63673.82680617349
FREDERICO CHARLES SABIO NASSIF,3301.5573906273075
VALMIRO BATISTA DO NASCIMENTO,622.0276955789361
MARCO AURÉLIO DE ALMEIDA,5747.870481807266
GÉRSON SANT ANA,3694.402722350398
CARLITO ALVES RODRIGUES,1454.9011004755416
PAULO ELIAS CAD,1161.3237845587662
JAIRO MARTINS DE SOUZA,342.2247779692504
JUVENAL BORGES DE ALMEIDA,1799.7533227116564
ELVIDIO ALVES RÊGO,1964.1185655651157
NAIR FRANCISCO PIRES,4777.585486781772
MARCIO RIVAIR GUNTIJO,2245.3795378008917
PEPLIONIO FERREIRA PEREIRA,1430.282766458946
RICARDO FERREIRA DE SOUSA,1631.1856354330355
GILBERTO PATRICIO DA SILVA,862.8984525141193
LAURO DE NADAI DA SILVA,997.7326479511054
JOSÉ MENDES RESENDE,1627.2796242492068
JOSE RENATO ALVIM DA SILVA,1587.978863729688
MARCOS AURÉLIO BARBOSA DA SILVEIRA,1389.00038432979
ADOLFO LOPES JAMEL EDIN,2286.91053814536
ELOY NATAN SILVEIRA NASCIMENTO,2064.80995180796
CARLOS ORLEANS BRANDAO JUNIOR,63649.820383250095
CELSO CORREA PINHO,1763.2509218613136
EDIVALDO DE HOLANDA BRAGA JUNIOR,83878.83346678721
EDMILSON SANCHES,9936.38227831024
FERNANDO TELES ANTUNES,16863.849020430127
HELIO BATISTA DOS SANTOS,56266.90756128153
JOANICIO AMORIM ARAUJO,3820.836983814887
JOAQUIM JORGE MARTINS ARAUJO,1466.387015444087
JORGE HENRIQUE ROCHA CAMPOS,1708.411925935584
JOSE ELEONILDO SOARES,92450.88394440134
JOSÉ ORLANDO DOS SANTOS CARVALHO,1109.8732974979825
JOÃO EVILASIO SILVA,1240.2373223451045
JULIÃO AMIN CASTRO,43944.47438860839
KLEBER KLEPER FERRO LEITE FILHO,5295.025825527595
ORLANDO ARAUJO MENDES,8243.9968347964
ORLANDO RANGEL PEREIRA RIBEIRO,6723.851849603776
RAIMUNDO MOACIR MENDES FEITOSA,36703.39781131485
TELMA PINHEIRO RIBEIRO,27765.760868789945
TEREZINHA DE OLIVEIRA AMARO,975.8846288399684
WEVERTON ROCHA MARQUES DE SOUSA,42209.59364628849
JOSE DE RIBAMAR REZO CARDOSO JUNIOR,1128.0267691881436
FRANCISCO WILSON LEITE DA SILVA,2709.054437695735
JOSEMAR LOPES DE SOUSA,2114.3200909904017
ANTONIO CARLOS BACELAR NUNES,43211.15605345614
ANTONIO DA CONCEIÇÃO COSTA FERREIRA,49601.4793768672
BERCKSON SANTOS RAMOS,736.8984638498308
CLEBER VERDE CORDEIRO MENDES,126918.34653832465
CLÁUDIA REGINA DAS CHAGAS SOUSA,4211.817886615327
DAVI ALVES SILVA JÚNIOR,50285.00308680479
DOMINGOS FRANCISCO DUTRA FILHO,87508.66515754134
ERNESTO VIEIRA DE CARVALHO NETO,13125.505193447116
FRANCISCA UERLY DOS SANTOS QUEIROZ,9323.588142662215
FRANCISCO JOSÉ ARAUJO,3398.940620970767
FRANCISCO LUIZ ESCÓRCIO LIMA,81526.00354477613
GASTÃO DIAS VIEIRA,186778.96262528753
JOAS SILVA SANTOS,3569.9063094697635
JOSE ALBERTO OLIVEIRA FILHO,74000.63094112079
JOSE RIBAMAR RODRIGUES FILHO,25053.183735736162
JOSÉ RICARDO SILVEIRA MARQUES,3870.6262529251985
JOSÉ SARNEY FILHO,205586.68450859055
JOSÉ VIEIRA LINS,72383.28260614513
JÚLIO SIMÕES FILHO,829.609754194528
LINDEMBERG DAVI ARAUJO,2829.049179155003
LINDON JOLKSON ARAUJO,1459.3247459841368
LUCIANO FERNANDES MOREIRA,167289.34716180424
MARCIO ANIBAL GOMES VIEIRA,9453.73190839827
MARIA LÚCIA MARINHO LIMA,14622.17851451274
MÁRIO HENRIQUE BORGES DE SOUZA,3409.889623155646
NEY JEFFERSON PEREIRA TEIXEIRA,10062.522441070956
NICE LOBÃO,69905.28449166712
OSMAR DE ARAUJO COELHO,3492.6678115778786
PAULO CELSO FONSECA MARINHO JÚNIOR,31810.854479476806
PEDRO FERNANDES RIBEIRO,152753.86522895994
PEDRO NOVAIS LIMA,72499.70583784982
RAIMUNDO MONTEIRO DOS SANTOS,41952.860618332925
RAIMUNDO NONATO DE SOUSA COSTA,2146.400347665107
RAIMUNDO NONATO SILVA JUNIOR,2965.6338460425113
SÉTIMO WAQUIM,81582.76870056379
TEREZINHA DAS NEVES PEREIRA FERNANDES,20034.086681208126
WALDIR MARANHÃO CARDOSO,128144.45211270983
WASHINGTHON LUIZ DE FREITAS,1569.7036815246875
WILSON RAIMUNDO TAVARES SILVA,1406.7488951762175
AGEMIRO MEDEIROS DE SOUSA,1471.6227519302392
DENERVAL NUNES AMARAL,1334.5405765514656
EURAMIR REIS PEREIRA,3093.631969918424
HENRIQUE JORGE REIS DE ALMEIDA,3377.3669721715883
JOSE MOREIRA ABREU,1906.163506254118
JOÃO DAMASCENO CORREA MOREIRA,3684.5195647588844
LINO EMANOEL CARDOSO DOS SANTOS,9666.907042019033
MARCELO CRUZ MARTINS DE SÁ,945.812247295862
MARCIO ROBERTO LEAL DE MATOS,2249.7933310455674
ORLANDO OLIVEIRA ALVES,1449.1125981339787
RONEY SIMEY COSTA CASTRO,971.1854813982252
SAMOEL CAMPELO,4773.266902354997
VALMIR SIEBRA VILAR,860.0607337607704
WERITON SOUSA PEREIRA,927.2064710700995
KLEBER SILVA DE MIRANDA,4141.467810465502
LOURIVAL MENDES DA FONSECA FILHO,24458.844304923237
TERESINHA DE JESUS MESQUITA MATOS,856.4331021566138
MARIA APARECIDA CARDOSO DE SOUSA,13012.281413238652
ANTONIA SINHORINHA SILVA,1997.5652778226354
JOHN DE OLIVEIRA RIBEIRO,975.1811859970452
LUIZ CARLOS FERREIRA,586.2840714366034
LUIZ CARLOS FARIAS DO LAGO FILHO,436.2846046905822
MANOEL PEREIRA DE SOUSA,676.2582916718106
ZIZUINO BARROS DA SILVA,3287.117669128038
CARLOS MAGNO DOS REMEDIOS,1351.112607238676
ALBERTINO ALVES PEREIRA,2071.663195827294
ALEXANDRA MIGUEL CRUZ TAVARES,14137.960156951001
ANTONIO AUGUSTO SOUSA,7923.155493832733
FRANCISCO DAS CHAGAS GOMES,2396.160782003375
ISAIAS MENDES RIBEIRO,2711.071946818475
JANDIR FREITAS SALES JUNIOR,490.7102359116177
JOSÉ INACIO GUIMARAES RODRIGUES,3171.59258058032
JOSÉ RIBAMAR COSTA ALVES,63633.27856755852
MAURICIO LUITGARDS MOURA DE ALMEIDA SILVA,17214.655986092414
FRANCISCO WELLINGTON ALVES RIBEIRO,1834.7571528936046
CHIDOZIE PATRICK EMMANUEL EZEANOWAI,2646.045559949436
CLAYTON NOLETO SILVA,3190.3265035213512
FRANCISCO DIAS ALMEIDA,3786.69409792155
JOSÉ CARLOS SANTOS TEIXEIRA,3129.0761730495947
JOSÉ DE JESUS PINHEIRO CARVALHO,8523.702364781724
JOÃO DA CRUZ SILVA,4513.278863718539
LUIS MARCELO VIEIRA ROSA,2858.171603235781
MARCELLO SOARES SANTOS,2625.18081206088
MIRAMAR DIAS FERNANDES,1408.746216578892
RAYMUNDO JOSE ARANHA PORTELADA,8873.943887763595
VANILMA DE FATIMA TATI ARAÚJO LIMA,12516.937485975937
MELCHIZEDEC OLIVEIRA SANTOS PAIVA,4029.119238119028
JONATAS LOPES FREITAS,8711.735506987568
ALTEMAR LIMA DE SOUSA,18381.843189586398
BENEDITO DOS SANTOS,1203.9211770545933
JOSE LUIS TEIXEIRA DO LAGO NETO,2459.7675761381524
JOSE SIMPLICIO ALVES DE ARAUJO,28467.99702059276
MARIO ANTONIO FERREIRA SA,8537.520857372692
WALTER DA SILVA,1820.9825872740105
BENEDITO DE JESUS SANTOS,2305.9746988017287
RAMILDO AIRES DE OLIVEIRA,1035.681372801071
JOSE DOS SANTOS CONCEICAO,1160.4945479525709
RICARDO CEPPAS ARCHER,42287.61427073006
NIVALDO NASCIMENTO SOUSA,814.9112706994497
LUIS ROGERIO VIEIRA DA SILVA,868.7280588674092
GILBERTO LOPES FILHO,2144.296964506691
ISRAEL SILVA BORGES,11301.564900434863
JULIO JOSE DE CAMPOS,63438.815063068825
LEONCIO PINHEIRO DA SILVA FILHO,6392.104113096849
THELMA FIGUEIREDO PIMENTEL DE OLIVEIRA,53703.5231834542
NILSON APARECIDO LEITÃO,93245.08382412964
JOSÉ ROGERIO SALLES,34138.74996362036
VALERIA CARDOSO,926.7573316408619
WILSON JUNIO CHAMORRO,6712.796145114949
ZEFERINO BORTOLON,3905.301594655609
ANTONIO MARCOS NASCIMENTO LEMOS,3231.5130033604755
WILLIAN TADEU RODRIGUES DIAS,2682.027283211703
ADAIR RUFINO DA SILVA FILHO,2604.3332675572183
NEUZA ANAIA DE SOUZA GOMES,1723.4297500940634
EUNICE TEODORA DOS SANTOS,3064.8986677344274
MARIO FRANCELINO VIEIRA,3843.007381125604
SERGIO HENRIQUE FONSECA GUIMARÃES CARVALHO,10915.767319033608
VALTENIR LUIZ PEREIRA,108526.91774646942
ANDRE GERARD TRÉCHAUD,922.8642073000843
CARLOS GOMES BEZERRA,176760.9683559816
EDIVAL DE PINHO COSTA,1333.09128946544
FLORIVALDO ROBALO DA ROSA,2621.75475541469
HOMERO ALVES PEREIRA,209107.84352153318
JOANA DARC MIRANDA SOUSA,1100.017237895946
LUCIA DE LOURDES GONÇALVES,5527.8123720593385
MANOEL LUIZ NOSCHANG,6912.116044130032
SAGUAS MORAES SOUSA,144536.33224794402
VERA LUCIA CARVALHO,694.7140094278352
VICTORIO GALLI FILHO,23679.38309807604
WELLINGTON ANTONIO FAGUNDES,285203.7273646712
ELIEZER MOREIRA DOS SANTOS,766.384924667306
GENESSY ASSUNÇÃO SOUZA,1192.2520856819303
DORGIVAL DA SILVA,1815.6363794962947
ROBERTO DORNER,48771.20697250866
JAQUELINE BEBER GUIMARÃES,21958.864126974542
PEDRO HENRY NETO,114365.98723431409
ELIENE JOSÉ DE LIMA,69487.88103046655
NERI GELLER,40932.54064956351
ROBERTO ANGELO DE FARIAS,7056.877180481552
SERGIO JOSE DE AGUIAR,5791.753722471689
OZIOL BEZERRA DE PAULA,952.2267435999538
AMOREZIO DIAS VIDRAGO,864.6202612632906
AVELINO RIBEIRO DA SILVA NETO,3123.1922257294254
DAVI MANOEL DO NASCIMENTO,807.1173596170235
CRISTIANO NOGUEIRA PERES,4580.9038550620935
ANA FLAVIA BOTELHO RODRIGUES,9193.967791759693
WILSON MASSAHIRO KISHI,11019.582048964287
JULIANO DE SOUZA RABELO,6571.13236988635
ELSO RODRIGUES,5469.827020474651
ARAHAO NUNES CABRAL,3356.4340156707817
JULIO CEZAR DA SILVA MATOS,1225.4889254657444
ALEDINER MESQUITA BORBA,4786.6205431009885
CRISTIANE MENDES MACHADO ROCHA,1615.2405798264963
CLOVIS ANTONIO DE PAULA,9050.792572608407
EDUARDO ALVES MOURA,46351.811733855735
SUELI DIAS DE OLIVEIRA,222.0013360551798
SERYS MARLY SLHESSARENKO,70969.75622310152
SANDRA HELENA MARTINI,1674.9938907724584
ADEMIR DE SOUSA OSIRO,13097.721897573463
AKIRA OTSUBO,77935.07924242063
ANTONIO JULIANO DE BARROS,8308.389564124152
CAIO AUGUSTO CESAR DE SOUZA MORAES,10439.842442592835
EDSON GIROTO,222367.53453357288
ESACHEU CIPRIANO NASCIMENTO,26571.313140724993
FABIO RICARDO TRAD,58089.336083922906
FRANCISCA MARIA DANTAS,2230.0785784325285
GERALDO RESENDE PEREIRA,77327.56752350484
IARA COSTA,5395.068396943408
JORGE APARECIDO QUEIROZ,7001.936622034847
JOSENITA CABRAL SILVA,3096.824467373078
LUIZ HENRIQUE MANDETTA,95410.48175712235
RAIMUNDA LUZIA DE BRITO,3636.023981738951
REINALDO AZAMBUJA SILVA,235725.6749439837
ROBERTO HASHIOKA SOLER,69839.99078761331
SERGIO AUGUSTO FONTELLAS DOS SANTOS,18990.05657707361
SERGIO PEREIRA ASSIS,34348.56382425503
SILVANA APARECIDA TOLA,2023.562483794276
SIMONE SILVA DIAS,2754.021689412989
ZENAIDE DE SOUZA FERREIRA,2961.5160762205933
APENZELER DUTRA CARNEIRO,2945.4297277370256
CLAUDIO PACHE ANACHE,3593.794264604321
CRISTIANE PINHEIRO DUARTE,2874.62957548692
EDMIR RIBEIRO TERRA,4053.082773556522
ELANO HOLANDA DE ALMEIDA,5127.919587066657
IDALINA APARECIDA BATISTA DOS SANTOS,4122.664658244511
IONALDO JOSE ARCE,4197.2686661833895
JEAN KLEBER BEZERRA JORGENSEN,3425.499423103351
JORGE MARCIO IGNACIO NIGRES,3396.572814588718
LEONISE PEREIRA DE ARAUJO,3115.3835863187724
MARIANO JUSTINO MARCOS TERENA,3961.010606267748
MARLENE RIVAROLA,2592.648426980233
MOISES TEIXEIRA ERVILHA,3279.9529062640186
ROBERTO RIBEIRO DE OLIVEIRA,4223.076051329562
ROSINEIA SILVA DE CARVALHO,1979.396571400328
SEBASTIAO RONEI SOUZA RIBEIRO,3677.136879733247
SERGIO MAGNO GOMES LOUZADA,4437.492875955146
WANDERLEY MACEDO LIMA,3321.541773997113
ANTONIO CARLOS BIFFI,112083.78862368038
ANTONIO FERREIRA DA CRUZ FILHO,39677.67743655685
CARLOS ALBERTO MACHADO,16469.81621251381
DELARI MARIA BOTTEGA EBELING,8299.948273083548
ELIAS ISHY DE MATTOS,9588.110315586295
GILMAR DE ALMEIDA VICENTIN,8917.705119116148
IACIR PAULO RODRIGUES DE AZAMOR,5778.811636488961
IARA NEVES DE SOUZA,4657.963484981814
JOAO BATISTA DOS SANTOS,45964.038030193326
MARIANGELA BENTOS DA SILVA,1233.2439655824382
MARLENE MARA ALVES MARTINS,1333.022990466061
MAYCOL HENRIQUE QUEIROZ ANDRADE,9440.665830896753
MILANE BELLI DE LANA PAIVA,2472.8174818868206
MILTON QUARESMA GOMES,2058.1547146102967
MOACIR ROBERTO DE ABREU,4574.188415298839
SERGIO LINS LACERDA DE BARROS,2758.5063343342863
SIMONE PAIM DOS SANTOS DE ALMEIDA,4728.164843242028
VANDER LUIZ DOS SANTOS LOUBET,305271.6988609557
VICENTE DE SOUZA LICHOTI,6328.055933209777
GEORGE MAIA MISTRAL,732.5844872956793
MARCIO ALVES BENITES,1030.2072327489286
MOACIR BARBOSA DA SILVA,1371.9511462698852
FABRIZIA TINOCO ABREGO,6031.321716305358
ALBERTO DE MEDEIROS GUIMARÃES,3641.7569600082934
MARÇAL GONÇALVES LEITE FILHO,68546.54970343313
EDINETE BENEDITA SILVA JUSTINO,3466.875285884259
ARYANA DA SILVA MOURA,2569.3541598508546
ADEMIR SOARES DE SOUZA,1871.9811833092647
ADÃO MARTINS DE SOUZA,1815.2413483003747
ALESSANDRO MARQUES,33198.366283845986
ALEXANDRE GERALDO DE SOUZA,1842.1116969537295
ALFREDO CARDOSO TEIXEIRA FILHO,11184.077903583182
ALFREDO PASTORI NETO,11828.433808313757
ANTONIO ALBERTO LOBO RAMOS,1674.142730242704
ANTONIO MEDINA OLIVEIRA SILVA,1297.0150913901891
APRIGIO VELOSO PRATES,2737.953175673211
CARLOS ALBERTO MANGABINHA RIBEIRO,1595.1292039325579
CRISTIANO VIANA PEREIRA DE AZEVEDO CALDAS,3995.9886165172766
DEUSDEDIT BERNARDO DOS REIS,1496.4587168926857
DOMINGOS DOS REIS MONTEIRO,6532.618800302458
DULCE MARIA DA SILVA,922.5035580859684
ERASMO RODRIGUES DINIZ,2653.710311370961
EVALDO LAGO DE MENDONÇA,3358.600956508381
FATIMA MARIA DE JESUS CHAVES HORTA,738.6082089481146
FLAVIO BARBOSA DA SILVA,8991.699254165778
FRANCE LOPES DE FARIA,1493.9106582594704
FRANCISCO DE ASSIS DANTAS DE ARAUJO,618.1011989099546
GEREMIAS FERREIRA DE BRITO,29721.978313965083
GUSTAVO MARQUES CARVALHO MITRE,28185.302248191565
HUGO CESAR REZENDE THOME,16874.64416327834
ISA BATISTA DE SOUSA,2836.50584563726
JANIO PAULO DA SILVA,2613.3311789121244
JORGE FERREIRA CRUZ FILHO,2385.7892952727293
JOSE IRINEU DE RESENDE,10635.670600094352
JOSE JACINTO DA SILVA,1774.2141995283437
JOSE MARTINS DA SILVA,4406.09188231271
JOSE RAIMUNDO CORDEIRO,1174.4767695802616
JOSE ROQUE DA SILVA FILHO,3353.829732258522
JOÃO JOSÉ JOAQUIM DE OLIVEIRA,2769.7710661150168
JULIO CESAR MARTINS GONCALVES,8877.029037380264
LUIZ ANTONIO DE BASTOS ANDRADE,10053.765364590106
LUIZ CARLOS GONCALVES DOS SANTOS,1777.169354264994
MANOEL BISPO DOS SANTOS,1335.2787841453392
MARCO REGIS DE ALMEIDA LIMA,9371.624224833393
MARCO ZALEM RITA,7552.215539641503
MARIA DAS GRAÇAS TAKAHASHI,903.9549887746226
MARIA PEREIRA DOS REIS,1344.5323332729658
MARIA PERPETUO SOCORRO DE MORAIS,930.0881675878823
MARIO JORGE RIBEIRO DA SILVA,1999.7864985402023
MELQUISEDEQUE GOMES DOS SANTOS,4814.596345568479
MESSIAS DE FATIMA CORREA,6578.611288244563
OMAR RESENDE PERES FILHO,54050.94309742974
RAYMUNDO LUIZ MOREIRA LOPES,2559.9670039233224
RENATO LEOPOLDINO DE OLIVEIRA,1726.1639680541437
RODRIGO MOREIRA LADEIRA GRILO,32092.017974183844
VALTER TEIXEIRA DE SOUZA,1828.4000899541295
VANDERLEI DA ROCHA TEIXEIRA,8680.325070212719
VINICIUS ANGELO ARAUJO,10925.937411571216
WALTER DA ROCHA TOSTA,115425.23155645764
WANDERSON JOSE DA COSTA,1153.1604201627779
WELINTON SCUTARI,739.7265968711113
WILSON GONÇALVES DE OLIVEIRA,2829.703141822617
ALADÍLSON CRUZ MARTINS,2956.021602676177
ALEXANDER NERY SANT ANNA,887.5731393573736
ALEXANDRE BOSSI QUEIROZ,4605.510514036755
ANTÔNIO AMÉRICO PAIVA DA SILVA MARTINS,1021.5289184353154
ANTÔNIO ROBERTO SOARES,97968.92891782982
DOLÔR PEREIRA,987.5738692825353
ELAINE MARIA DE CARVALHO GUIMARÃES,815.6275498817878
FÁBIO AUGUSTO RAMALHO DOS SANTOS,130447.7719546206
GERALDO AFONSO DE PAULA CORRÊA,1485.2777368643876
JOSÉ REINALDO DE LIMA,16949.845732388872
JUAREZ DE SOUZA DA ROCHA,1445.5063259707526
JULIO CESAR DE LIMA CAINELLI,2781.462385889219
JÚLIO CÉSAR DE OLIVEIRA DA COSTA,247.42832397868392
LUIZ DIAS DA SILVA,754.5865540875626
LUIZ GONZAGA RIBEIRO,44137.11505041729
LUZIA REGINA DE OLIVEIRA DOMINGUES,467.53402560877333
MARCÍLIO CARLOS FERREIRA,2701.034242773634
MARIA GORETE RIOS,4169.255616455948
